rank,word,score,non_overlapping_word,non_overlapping_score
9107,tempi,55.269202288791654,roans,92.10690003365869
9108,grume,55.267048131942104,tolas,91.262739818243
9109,yulan,55.26381689666779,tores,100.07377987209692
9110,slurb,55.258970043756314,naieo,81.85203635139682
9111,gourd,55.25520026926961,tales,101.46832716257151
9112,coign,55.253315382026244,tares,104.7676876472568
9113,niche,55.25304611242005,toras,94.5621003029283
9114,omrah,55.250622685964316,tines,91.93268259845169
9115,slash,55.24604510265904,porey,78.05021878155503
9116,slags,55.241198249747555,porey,78.05021878155503
9117,avgas,55.24039044092898,porey,78.05021878155503
9118,spans,55.23715920565466,corey,77.04584315045439
9119,ronin,55.23662066644227,tales,101.46832716257151
9120,mille,55.23392797038034,toras,94.5621003029283
9121,ruche,55.233927970380336,tolas,91.262739818243
9122,scuse,55.23231235274318,toran,72.2929653315382
9123,tecta,55.23177381353079,loris,87.38929653315381
9124,nidor,55.22584988219454,tales,101.46832716257151
9125,ouzos,55.223695725344996,tared,82.13207674183775
9126,diazo,55.222618646920225,lures,90.64153483675528
9127,snift,55.22046449007068,pareo,83.920565466173
9128,harry,55.21911814203972,tones,96.79488387748232
9129,frier,55.21777179400875,tolas,91.262739818243
9130,kinda,55.21507909794681,tores,100.07377987209692
9131,scala,55.21400201952204,porey,78.05021878155503
9132,scall,55.21400201952204,porey,78.05021878155503
9133,magic,55.21130932346011,tores,100.07377987209692
9134,legal,55.20269269606192,noris,86.18593066307639
9135,lyard,55.199999999999996,tones,96.79488387748232
9136,miche,55.19838438236283,toras,94.5621003029283
9137,kopek,55.19811511275664,laris,92.0832043083137
9138,perne,55.19246045102659,tolas,91.262739818243
9139,panny,55.19057556378324,tores,100.07377987209692
9140,pipis,55.188690676539885,roate,82.91538202625378
9141,costs,55.18088185796027,paren,81.10454392460451
9142,study,55.18034331874789,pareo,83.920565466173
9143,bantz,55.17738135307977,lores,99.17334230898686
9144,forky,55.17684281386738,tales,101.46832716257151
9145,luffs,55.17388084819925,pareo,83.920565466173
9146,peage,55.17361157859306,loris,87.38929653315381
9147,nonce,55.171188152137326,laris,92.0832043083137
9148,palay,55.17011107371256,tores,100.07377987209692
9149,pally,55.17011107371256,tores,100.07377987209692
9150,chute,55.16957253450017,ioras,92.99710535173341
9151,viand,55.16957253450017,tores,100.07377987209692
9152,ulnad,55.1682261864692,tores,100.07377987209692
9153,psias,55.166072029619656,toner,77.33611578593066
9154,retch,55.16526422080108,noias,91.09956243688993
9155,temse,55.16526422080108,noria,71.87505890272635
9156,dwine,55.1644564119825,toras,94.5621003029283
9157,humus,55.16149444631437,pareo,83.920565466173
9158,sykes,55.159609559071015,toran,72.2929653315382
9159,vughs,55.15799394143386,pareo,83.920565466173
9160,yarta,55.15799394143386,pones,95.40087512622013
9161,gamut,55.14372265230562,lores,99.17334230898686
9162,sexer,55.14318411309324,tonal,69.26422080107707
9163,groin,55.143184113093234,tales,101.46832716257151
9164,styte,55.138875799394135,noria,71.87505890272635
9165,soups,55.135106024907444,tared,82.13207674183775
9166,sunis,55.13295186805789,pareo,83.920565466173
9167,reeaf,55.132682598451694,toils,85.07519353752946
9168,etrog,55.128643554358796,pails,88.37509256142712
9169,vinew,55.11787277011107,toras,94.5621003029283
9170,murly,55.114102995624364,panes,100.09478290138
9171,hopak,55.111141029956244,tires,95.21157859306629
9172,metif,55.11114102995624,roans,92.10690003365869
9173,jowar,55.1089868731067,tines,91.93268259845169
9174,lemma,55.10440928980141,noris,86.18593066307639
9175,roguy,55.10440928980141,tales,101.46832716257151
9176,conky,55.10279367216425,tares,104.7676876472568
9177,hifis,55.09956243688993,pareo,83.920565466173
9178,claut,55.09013800067317,pores,98.67977112083473
9179,aloft,55.08959946146078,rines,93.47936721642543
9180,firie,55.088522383036015,tolas,91.262739818243
9181,plaig,55.08663749579266,tores,100.07377987209692
9182,doppe,55.08609895658027,laris,92.0832043083137
9183,gloam,55.0807135644564,tires,95.21157859306629
9184,bombe,55.079097946819246,laris,92.0832043083137
9185,sirih,55.076135981151126,maleo,79.8567485695052
9186,seise,55.07236620666443,toran,72.2929653315382
9187,quair,55.069673510602485,tones,96.79488387748232
9188,pendu,55.068865701783906,toras,94.5621003029283
9189,ollie,55.06321104005385,tarns,90.62322450353416
9190,unsee,55.062403231235265,moria,71.82039717266913
9191,cyber,55.05971053517334,tolas,91.262739818243
9192,cheka,55.05082463816896,loris,87.38929653315381
9193,tenno,55.0451699764389,laris,92.0832043083137
9194,gnash,55.04382362840795,porey,78.05021878155503
9195,pogge,55.04382362840794,laris,92.0832043083137
9196,twyer,55.04301581958936,noias,91.09956243688993
9197,jiver,55.03493773140356,tolas,91.262739818243
9198,doing,55.02793672164254,tares,104.7676876472568
9199,trait,55.026590373611576,pones,95.40087512622013
9200,unlay,55.0255132951868,tores,100.07377987209692
9201,owari,55.023628407943455,tunes,88.26307640525076
9202,rhyne,55.01581958936385,tolas,91.262739818243
9203,jural,55.015011780545265,tones,96.79488387748232
9204,anear,55.00908784920901,toils,85.07519353752946
9205,soums,55.00881857960283,tared,82.13207674183775
9206,sheet,55.001817569841805,noria,71.87505890272635
9207,rushy,55.00127903062942,naieo,81.85203635139682
9208,ossia,54.998317064961284,tuner,68.80430831369908
9209,tsuba,54.998317064961284,porey,78.05021878155503
9210,atimy,54.99697071693032,lores,99.17334230898686
9211,merry,54.989161898350716,tolas,91.262739818243
9212,cimex,54.98458431504543,toras,94.5621003029283
9213,kapur,54.98377650622686,tones,96.79488387748232
9214,goldy,54.98135307977111,tares,104.7676876472568
9215,reely,54.974890609222484,noias,91.09956243688993
9216,ferox,54.97112083473577,tails,89.76910131268932
9217,chasm,54.97004375631101,porey,78.05021878155503
9218,shuln,54.969774486704814,pareo,83.920565466173
9219,murid,54.96385055536856,tales,101.46832716257151
9220,slits,54.95496465836419,pareo,83.920565466173
9221,soths,54.9544261191518,paren,81.10454392460451
9222,kulan,54.949040727027935,tores,100.07377987209692
9223,ahind,54.94850218781554,tores,100.07377987209692
9224,orval,54.94446314372265,tines,91.93268259845169
9225,glent,54.9425782564793,ioras,92.99710535173341
9226,patch,54.94042409962975,lores,99.17334230898686
9227,befit,54.938808481992595,moras,92.4036351396836
9228,incle,54.93773140356782,toras,94.5621003029283
9229,flesh,54.93611578593067,toran,72.2929653315382
9230,merle,54.93261528105015,noias,91.09956243688993
9231,jamon,54.930461124200605,tires,95.21157859306629
9232,mossy,54.92830696735106,tared,82.13207674183775
9233,orixa,54.927499158532484,tunes,88.26307640525076
9234,ombre,54.921036687983836,tails,89.76910131268932
9235,vobla,54.920228879165265,tires,95.21157859306629
9236,manta,54.9186132615281,lores,99.17334230898686
9237,hests,54.912958599798046,noria,71.87505890272635
9238,flask,54.909458094917525,porey,78.05021878155503
9239,relet,54.90191854594412,noias,91.09956243688993
9240,jehad,54.900302928306964,loris,87.38929653315381
9241,lubra,54.89895658027599,tones,96.79488387748232
9242,kugel,54.894109727364516,toras,94.5621003029283
9243,bedad,54.893032648939744,loris,87.38929653315381
9244,fraim,54.89033995287782,tones,96.79488387748232
9245,grize,54.88630090878492,tolas,91.262739818243
9246,glaur,54.88280040390441,tones,96.79488387748232
9247,rebud,54.88253113429821,tolas,91.262739818243
9248,froze,54.876607202961964,tails,89.76910131268932
9249,chain,54.87499158532481,tores,100.07377987209692
9250,curly,54.87418377650623,panes,100.09478290138
9251,murre,54.86368226186469,tolas,91.262739818243
9252,pakul,54.8631437226523,tores,100.07377987209692
9253,cyano,54.86179737462133,tires,95.21157859306629
9254,zulus,54.859104678559405,pareo,83.920565466173
9255,reave,54.85856613934702,toils,85.07519353752946
9256,luxed,54.855873443285084,toras,94.5621003029283
9257,srsly,54.851834399192185,naieo,81.85203635139682
9258,dooce,54.84914170313025,laris,92.0832043083137
9259,raiah,54.84537192864356,tones,96.79488387748232
9260,wormy,54.84456411982498,tales,101.46832716257151
9261,blady,54.844564119824966,tores,100.07377987209692
9262,gnarl,54.84294850218782,potes,94.28152137327498
9263,spell,54.8394479973073,toran,72.2929653315382
9264,doona,54.83837091888253,tires,95.21157859306629
9265,haulm,54.83783237967014,tores,100.07377987209692
9266,speck,54.836216762032976,toran,72.2929653315382
9267,crank,54.824099629754286,toles,96.77441938741164
9268,icker,54.824099629754286,tolas,91.262739818243
9269,segue,54.819252776842816,toran,72.2929653315382
9270,aspic,54.8192527768428,toner,77.33611578593066
9271,fiord,54.81629081117469,tales,101.46832716257151
9272,ovary,54.81521373274991,tines,91.93268259845169
9273,kelpy,54.80928980141367,toras,94.5621003029283
9274,redox,54.808212722988884,tails,89.76910131268932
9275,ronuk,54.80659710535173,tales,101.46832716257151
9276,blude,54.806327835745535,toras,94.5621003029283
9277,drank,54.79663412992258,toles,96.77441938741164
9278,fugie,54.79340289464826,toras,94.5621003029283
9279,lanai,54.79340289464826,tores,100.07377987209692
9280,boink,54.79259508582969,tares,104.7676876472568
9281,orach,54.79259508582969,tines,91.93268259845169
9282,ureic,54.79124873779872,tolas,91.262739818243
9283,tweak,54.79097946819252,loris,87.38929653315381
9284,gaffe,54.78532480646247,loris,87.38929653315381
9285,slays,54.78532480646247,toner,77.33611578593066
9286,tarka,54.782632110400534,pones,95.40087512622013
9287,chert,54.78155503197576,noias,91.09956243688993
9288,while,54.77940087512622,toras,94.5621003029283
9289,murti,54.772399865365195,lanes,100.58835408953213
9290,matra,54.768360821272296,pones,95.40087512622013
9291,chime,54.766206664422754,toras,94.5621003029283
9292,gamic,54.754897340962636,tores,100.07377987209692
9293,tench,54.73793335577247,ioras,92.99710535173341
9294,limpa,54.737933355772455,tores,100.07377987209692
9295,ziram,54.737125546953884,tones,96.79488387748232
9296,sabha,54.73658700774149,porey,78.05021878155503
9297,sewel,54.73497139010434,toran,72.2929653315382
9298,verse,54.73389431167956,tonal,69.26422080107707
9299,gaita,54.72770111073713,lores,99.17334230898686
9300,gaitt,54.72770111073713,lores,99.17334230898686
9301,stoor,54.72743184113092,panel,78.07579939414339
9302,ballo,54.72716257152473,tires,95.21157859306629
9303,kraut,54.72581622349377,pones,95.40087512622013
9304,varix,54.72366206664422,tones,96.79488387748232
9305,derry,54.721777179400874,tolas,91.262739818243
9306,laksa,54.720969370582296,porey,78.05021878155503
9307,align,54.7201615617637,tores,100.07377987209692
9308,waift,54.71854594412656,lores,99.17334230898686
9309,visie,54.71612251767082,toran,72.2929653315382
9310,jaunt,54.71262201279031,lores,99.17334230898686
9311,wifed,54.710467855940756,toras,94.5621003029283
9312,scans,54.709390777515985,porey,78.05021878155503
9313,garri,54.703197576573544,tones,96.79488387748232
9314,tubal,54.70131268933019,pores,98.67977112083473
9315,inked,54.70050488051161,toras,94.5621003029283
9316,dishy,54.69835072366206,pareo,83.920565466173
9317,yourn,54.6932346011444,tales,101.46832716257151
9318,cotta,54.691618983507226,rines,93.47936721642543
9319,kubie,54.69000336587007,toras,94.5621003029283
9320,blend,54.685695052170985,toras,94.5621003029283
9321,haiku,54.684348704140014,tores,100.07377987209692
9322,newly,54.68057892965331,toras,94.5621003029283
9323,puffs,54.68030966004712,roate,82.91538202625378
9324,meuse,54.676539885560416,toran,72.2929653315382
9325,pinax,54.659845169976435,tores,100.07377987209692
9326,opsin,54.656883204308315,tared,82.13207674183775
9327,sixmo,54.65607539548974,tared,82.13207674183775
9328,pluke,54.655536856277344,toras,94.5621003029283
9329,targa,54.652574890609216,pones,95.40087512622013
9330,porch,54.644766072029626,tales,101.46832716257151
9331,smell,54.644496802423426,toran,72.2929653315382
9332,bajri,54.64099629754291,tones,96.79488387748232
9333,afion,54.63964994951195,lures,90.64153483675528
9334,rutin,54.637226523056206,pales,100.07431841130932
9335,adrip,54.63561090541904,tones,96.79488387748232
9336,laura,54.632918209357115,tones,96.79488387748232
9337,dolci,54.628879165264216,tares,104.7676876472568
9338,stown,54.61891618983507,raile,81.07061595422417
9339,bribe,54.60868394479973,tolas,91.262739818243
9340,sibyl,54.607337596768765,pareo,83.920565466173
9341,sclim,54.60652978795017,pareo,83.920565466173
9342,doved,54.60545270952541,laris,92.0832043083137
9343,amate,54.60329855267586,loris,87.38929653315381
9344,cohab,54.602760013463474,tires,95.21157859306629
9345,methi,54.599798047795346,roans,92.10690003365869
9346,kutai,54.59899023897677,lores,99.17334230898686
9347,sedge,54.598720969370575,toran,72.2929653315382
9348,weise,54.59548973409626,toran,72.2929653315382
9349,pasha,54.594951194883876,toner,77.33611578593066
9350,slojd,54.59468192527768,caret,81.2467182766745
9351,nanty,54.589296533153814,lores,99.17334230898686
9352,amido,54.58768091551666,lures,90.64153483675528
9353,sycon,54.58768091551666,tared,82.13207674183775
9354,plaud,54.581487714574216,tores,100.07377987209692
9355,sulph,54.58094917536184,roate,82.91538202625378
9356,poynt,54.57583305284417,lares,103.86725008414673
9357,ouphe,54.57583305284415,laris,92.0832043083137
9358,aapas,54.57448670481319,toner,77.33611578593066
9359,peeoy,54.56371592056547,laris,92.0832043083137
9360,fella,54.56371592056546,noris,86.18593066307639
9361,decad,54.55886906765398,loris,87.38929653315381
9362,assot,54.55590710198586,riley,72.82935038707505
9363,guyle,54.550521709862,toras,94.5621003029283
9364,splog,54.545136317738134,tared,82.13207674183775
9365,wikis,54.54325143049478,pareo,83.920565466173
9366,masks,54.54136654325142,porey,78.05021878155503
9367,trawl,54.53975092561427,pones,95.40087512622013
9368,meake,54.53921238640188,loris,87.38929653315381
9369,natto,54.53786603837091,riles,93.45890272635475
9370,howbe,54.53571188152137,laris,92.0832043083137
9371,weamb,54.53005721979132,loris,87.38929653315381
9372,devon,54.52494109727364,laris,92.0832043083137
9373,skers,54.52494109727364,tonal,69.26422080107707
9374,withe,54.52063278357455,moras,92.4036351396836
9375,marua,54.51794008751261,tones,96.79488387748232
9376,rigol,54.51282396499494,panes,100.09478290138
9377,eathe,54.50851565129585,loris,87.38929653315381
9378,arepa,54.49909121507909,toils,85.07519353752946
9379,styli,54.498552675866705,pareo,83.920565466173
9380,bound,54.488589700437565,tares,104.7676876472568
9381,alcid,54.488051161225165,tores,100.07377987209692
9382,sewen,54.48481992595086,moria,71.82039717266913
9383,china,54.4832043083137,tores,100.07377987209692
9384,burin,54.4753954897341,tales,101.46832716257151
9385,worth,54.47485695052171,lanes,100.58835408953213
9386,nided,54.47404914170312,toras,94.5621003029283
9387,dunam,54.471625715247384,tores,100.07377987209692
9388,mbira,54.471087176035,tones,96.79488387748232
9389,stomp,54.470817906428806,raile,81.07061595422417
9390,pyrex,54.465701783911136,tolas,91.262739818243
9391,sexts,54.464893975092565,noria,71.87505890272635
9392,syens,54.464893975092565,moria,71.82039717266913
9393,slily,54.46247054863683,pareo,83.920565466173
9394,rurus,54.45977785257489,naieo,81.85203635139682
9395,skats,54.45816223493773,porey,78.05021878155503
9396,skatt,54.45816223493773,porey,78.05021878155503
9397,stivy,54.45735442611915,pareo,83.920565466173
9398,ruder,54.454930999663404,tolas,91.262739818243
9399,mamil,54.45196903399528,tores,100.07377987209692
9400,joint,54.4516997643891,lares,103.86725008414673
9401,uteri,54.451161225176705,loans,89.65977785257489
9402,ebony,54.44712218108381,laris,92.0832043083137
9403,onlap,54.44442948502187,tires,95.21157859306629
9404,softs,54.44389094580949,paren,81.10454392460451
9405,kudus,54.44173678895994,pareo,83.920565466173
9406,boing,54.44039044092898,tares,104.7676876472568
9407,yogee,54.438774823291816,laris,92.0832043083137
9408,grass,54.43688993604847,toney,76.16533153820262
9409,ycled,54.43608212722989,toras,94.5621003029283
9410,showy,54.43338943116795,tared,82.13207674183775
9411,libor,54.43204308313699,panes,100.09478290138
9412,gyral,54.426657691013126,tones,96.79488387748232
9413,kiwis,54.426119151800734,pareo,83.920565466173
9414,manny,54.426119151800734,tores,100.07377987209692
9415,mimis,54.424234264557384,pareo,83.920565466173
9416,rosps,54.415886906765394,manet,78.20774150117805
9417,ledgy,54.41480982834062,toras,94.5621003029283
9418,vapid,54.413194210703466,tores,100.07377987209692
9419,chace,54.40834735779199,loris,87.38929653315381
9420,nouja,54.40700100976102,tires,95.21157859306629
9421,malmy,54.405654661730054,tores,100.07377987209692
9422,slick,54.40269269606193,pareo,83.920565466173
9423,aggie,54.40080780881858,ports,85.58895994614608
9424,naiad,54.39488387748232,tores,100.07377987209692
9425,nobly,54.39057556378323,tares,104.7676876472568
9426,slabs,54.38492090205318,porey,78.05021878155503
9427,ouche,54.38330528441601,laris,92.0832043083137
9428,moruk,54.38034331874789,tales,101.46832716257151
9429,vasts,54.38034331874789,porey,78.05021878155503
9430,gazon,54.378996970716926,tires,95.21157859306629
9431,dowak,54.37361157859306,tires,95.21157859306629
9432,timon,54.370649612924936,lares,103.86725008414673
9433,curny,54.369572534500165,tales,101.46832716257151
9434,volve,54.36176371592057,raits,91.86482665769101
9435,yests,54.359340289464825,noria,71.87505890272635
9436,yesty,54.359340289464825,noria,71.87505890272635
9437,swopt,54.355301245371926,raile,81.07061595422417
9438,briny,54.354493436553355,tales,101.46832716257151
9439,haith,54.352877818916184,lores,99.17334230898686
9440,guiro,54.338875799394145,tales,101.46832716257151
9441,chief,54.338606529787945,toras,94.5621003029283
9442,octal,54.3361831033322,rines,93.47936721642543
9443,gland,54.33187478963312,tores,100.07377987209692
9444,umphs,54.3286435543588,roate,82.91538202625378
9445,punto,54.325143049478285,lares,103.86725008414673
9446,zezes,54.31410299562437,toran,72.2929653315382
9447,delft,54.3087176035005,ioras,92.99710535173341
9448,bocce,54.30602490743857,laris,92.0832043083137
9449,posol,54.303332211376635,tared,82.13207674183775
9450,towny,54.301716593739485,lares,103.86725008414673
9451,casks,54.301447324133285,porey,78.05021878155503
9452,panni,54.29983170649613,tores,100.07377987209692
9453,medic,54.29875462807134,toras,94.5621003029283
9454,erugo,54.29660047122181,tails,89.76910131268932
9455,retry,54.29606193200942,noias,91.09956243688993
9456,cueca,54.28663749579266,loris,87.38929653315381
9457,avize,54.28636822618646,ports,85.58895994614608
9458,uveal,54.28125210366879,noris,86.18593066307639
9459,palpi,54.27936721642545,tores,100.07377987209692
9460,morph,54.278828677213056,tales,101.46832716257151
9461,impel,54.27586671154493,toras,94.5621003029283
9462,whine,54.274789633120164,toras,94.5621003029283
9463,penie,54.27398182430158,toras,94.5621003029283
9464,souks,54.27182766745204,tared,82.13207674183775
9465,volti,54.27048131942107,pares,103.37367889599462
9466,jibed,54.26967351060248,toras,94.5621003029283
9467,lorry,54.2691349713901,panes,100.09478290138
9468,rists,54.26374957926623,maleo,79.8567485695052
9469,dogly,54.26240323123527,tares,104.7676876472568
9470,lofty,54.25997980477953,pares,103.37367889599462
9471,brisk,54.25971053517334,maleo,79.8567485695052
9472,burly,54.259171995960955,panes,100.09478290138
9473,dodge,54.25432514304947,laris,92.0832043083137
9474,guaco,54.250824638168964,tires,95.21157859306629
9475,apple,54.2492090205318,noris,86.18593066307639
9476,aahed,54.24759340289464,loris,87.38929653315381
9477,ducat,54.24732413328845,lores,99.17334230898686
9478,quota,54.2451699764389,rines,93.47936721642543
9479,rifer,54.244362167620324,tolas,91.262739818243
9480,addle,54.24328508919555,noris,86.18593066307639
9481,lered,54.241130932346,noias,91.09956243688993
9482,swoun,54.23924604510266,tared,82.13207674183775
9483,skeer,54.234129922584984,tonal,69.26422080107707
9484,soyuz,54.234129922584984,tared,82.13207674183775
9485,koala,54.231167956916856,tires,95.21157859306629
9486,natch,54.23062941770448,lores,99.17334230898686
9487,seers,54.2298216088859,tonal,69.26422080107707
9488,jabot,54.22847526085493,rines,93.47936721642543
9489,circa,54.22766745203634,tones,96.79488387748232
9490,unget,54.22739818243016,ioras,92.99710535173341
9491,backy,54.226051834399186,tores,100.07377987209692
9492,godly,54.222012790306295,tares,104.7676876472568
9493,eldin,54.219589363850545,toras,94.5621003029283
9494,datto,54.215819589363846,rines,93.47936721642543
9495,virga,54.213665432514304,tones,96.79488387748232
9496,brank,54.20908784920901,toles,96.77441938741164
9497,nemic,54.20477953550992,toras,94.5621003029283
9498,geest,54.201279030629415,noria,71.87505890272635
9499,vatic,54.194816560080774,lores,99.17334230898686
9500,forby,54.1905082463817,tales,101.46832716257151
9501,cerne,54.18808481992595,tolas,91.262739818243
9502,canny,54.1861999326826,tores,100.07377987209692
9503,acton,54.18296869740827,riles,93.45890272635475
9504,wived,54.18189161898351,toras,94.5621003029283
9505,cided,54.179468192527764,toras,94.5621003029283
9506,avoid,54.17677549646583,lures,90.64153483675528
9507,match,54.17596768764726,lores,99.17334230898686
9508,chard,54.17085156512959,tones,96.79488387748232
9509,gipsy,54.166273981824304,roate,82.91538202625378
9510,tusky,54.16546617300571,pareo,83.920565466173
9511,meloe,54.162773476943784,raits,91.86482665769101
9512,upran,54.15981151127566,toles,96.77441938741164
9513,dandy,54.15873443285089,tores,100.07377987209692
9514,danny,54.15873443285089,tores,100.07377987209692
9515,didis,54.156849545607535,pareo,83.920565466173
9516,glove,54.15119488387748,raits,91.86482665769101
9517,takhi,54.15119488387747,lores,99.17334230898686
9518,snots,54.150656344665094,raile,81.07061595422417
9519,wrier,54.148502187815545,tolas,91.262739818243
9520,eaver,54.147694378996974,toils,85.07519353752946
9521,tramp,54.141501178054526,noles,94.67061595422416
9522,gutsy,54.140424099629755,pareo,83.920565466173
9523,dally,54.13826994278021,tores,100.07377987209692
9524,mauvy,54.13800067317402,tores,100.07377987209692
9525,fusty,54.13557724671827,pareo,83.920565466173
9526,mitie,54.135038707505885,roans,92.10690003365869
9527,berry,54.134230898687306,tolas,91.262739818243
9528,pucan,54.13261528105015,tores,100.07377987209692
9529,mirth,54.126691349713894,lanes,100.58835408953213
9530,parma,54.12561427128913,tones,96.79488387748232
9531,ladoo,54.123190844833374,tires,95.21157859306629
9532,sewed,54.11834399192191,toran,72.2929653315382
9533,sleep,54.116459104678555,toran,72.2929653315382
9534,unkey,54.11538202625378,toras,94.5621003029283
9535,vicar,54.11376640861663,tones,96.79488387748232
9536,wazir,54.112689330191856,tones,96.79488387748232
9537,sneds,54.1108044429485,moria,71.82039717266913
9538,hertz,54.109458094917535,noias,91.09956243688993
9539,worky,54.10757320767418,tales,101.46832716257151
9540,local,54.106226859643215,tires,95.21157859306629
9541,snaps,54.106226859643215,corey,77.04584315045439
9542,senex,54.10595759003702,moria,71.82039717266913
9543,sheel,54.105419050824636,toran,72.2929653315382
9544,kefir,54.103264893975094,tolas,91.262739818243
9545,urman,54.102187815550316,toles,96.77441938741164
9546,pudsy,54.101380006731745,roate,82.91538202625378
9547,devil,54.10138000673174,toras,94.5621003029283
9548,areca,54.10057219791315,toils,85.07519353752946
9549,aevum,54.097610232245025,loris,87.38929653315381
9550,raddy,54.09734096263884,tones,96.79488387748232
9551,colby,54.095994614607875,tares,104.7676876472568
9552,coost,54.09437899697071,paren,81.10454392460451
9553,galia,54.09384045775833,tores,100.07377987209692
9554,rocky,54.09222484012116,tales,101.46832716257151
9555,sowls,54.089801413665434,tared,82.13207674183775
9556,bedim,54.08764725681588,toras,94.5621003029283
9557,debur,54.086839447997306,tolas,91.262739818243
9558,octan,54.08603163917872,riles,93.45890272635475
9559,blive,54.08333894311679,toras,94.5621003029283
9560,hyper,54.08172332547963,tolas,91.262739818243
9561,skyey,54.081184786267244,toran,72.2929653315382
9562,jonty,54.07822282059912,lares,103.86725008414673
9563,bossy,54.07337596768764,tared,82.13207674183775
9564,tauty,54.07176035005048,lores,99.17334230898686
9565,patty,54.0712218108381,lores,99.17334230898686
9566,odyle,54.065028609895656,raits,91.86482665769101
9567,cheba,54.06449007068326,loris,87.38929653315381
9568,clapt,54.0596432177718,rones,98.34156849545606
9569,plish,54.058027600134636,roate,82.91538202625378
9570,jolty,54.05775833052844,pares,103.37367889599462
9571,ingle,54.05614271289128,toras,94.5621003029283
9572,tetri,54.055604173678894,loans,89.65977785257489
9573,ringy,54.05560417367889,tales,101.46832716257151
9574,fusil,54.05291147761696,pareo,83.920565466173
9575,unleg,54.04994951194883,toras,94.5621003029283
9576,physa,54.049680242342646,toner,77.33611578593066
9577,venae,54.0475260854931,loris,87.38929653315381
9578,leery,54.04591046785593,noias,91.09956243688993
9579,kests,54.04456411982497,noria,71.87505890272635
9580,lauch,54.04052507573208,tores,100.07377987209692
9581,sokol,54.03379333557725,tared,82.13207674183775
9582,nubia,54.03325479636486,tores,100.07377987209692
9583,gusli,54.02948502187815,pareo,83.920565466173
9584,feign,54.026523056210024,toras,94.5621003029283
9585,slunk,54.024638168966675,pareo,83.920565466173
9586,rosco,54.017367889599456,palet,78.95173342308986
9587,yrapt,54.01009761023224,noles,94.67061595422416
9588,stedd,54.00928980141366,noria,71.87505890272635
9589,stede,54.00928980141366,noria,71.87505890272635
9590,steds,54.00928980141366,noria,71.87505890272635
9591,planh,54.00740491417031,tores,100.07377987209692
9592,diwan,54.00686637495792,tores,100.07377987209692
9593,staps,54.00471221810838,corey,77.04584315045439
9594,synth,53.99636486031639,pareo,83.920565466173
9595,sucky,53.988556041736786,pareo,83.920565466173
9596,yuked,53.987209693705815,toras,94.5621003029283
9597,cetyl,53.98613261528104,ioras,92.99710535173341
9598,remix,53.98586334567485,tolas,91.262739818243
9599,curli,53.983439919219116,panes,100.09478290138
9600,algin,53.972938404577576,tores,100.07377987209692
9601,ficta,53.972130595759,lores,99.17334230898686
9602,nuffs,53.97051497812184,pareo,83.920565466173
9603,neigh,53.95947492426792,toras,94.5621003029283
9604,bible,53.95893638505553,toras,94.5621003029283
9605,swamp,53.95435880175026,toner,77.33611578593066
9606,fests,53.95408953214405,noria,71.87505890272635
9607,rammy,53.9487041400202,tones,96.79488387748232
9608,gonna,53.93981824301582,tires,95.21157859306629
9609,urbia,53.939548973409615,tones,96.79488387748232
9610,gambo,53.93308650286099,tires,95.21157859306629
9611,manat,53.93308650286099,lores,99.17334230898686
9612,cowry,53.92608549309996,tales,101.46832716257151
9613,evegs,53.92608549309996,toran,72.2929653315382
9614,funsy,53.92608549309996,pareo,83.920565466173
9615,frosh,53.92285425782565,palet,78.95173342308986
9616,tragu,53.921238640188484,pones,95.40087512622013
9617,letup,53.91989229215753,ioras,92.99710535173341
9618,twain,53.91639178727701,lores,99.17334230898686
9619,muffs,53.91585324806462,pareo,83.920565466173
9620,venom,53.915853248064614,laris,92.0832043083137
9621,altho,53.91585324806461,rines,93.47936721642543
9622,zinke,53.91450690003365,toras,94.5621003029283
9623,faqir,53.91342982160889,tones,96.79488387748232
9624,typps,53.910198586334566,oared,82.82813867384718
9625,xeric,53.907505890272624,tolas,91.262739818243
9626,quran,53.900774150117805,toles,96.77441938741164
9627,pasag,53.89942780208684,toner,77.33611578593066
9628,dowry,53.898619993268255,tales,101.46832716257151
9629,trigo,53.89458094917535,lanes,100.58835408953213
9630,punka,53.89404240996298,tores,100.07377987209692
9631,avion,53.89296533153819,lures,90.64153483675528
9632,ochre,53.890272635476265,tails,89.76910131268932
9633,idant,53.889734096263886,lores,99.17334230898686
9634,tatou,53.88704140020195,rines,93.47936721642543
9635,sleys,53.88300235610905,toran,72.2929653315382
9636,demic,53.88273308650285,toras,94.5621003029283
9637,shawm,53.87465499831706,porey,78.05021878155503
9638,usure,53.87411645910468,tonal,69.26422080107707
9639,pulka,53.873577919892284,tores,100.07377987209692
9640,tenny,53.868731066980814,ioras,92.99710535173341
9641,tenty,53.868731066980814,ioras,92.99710535173341
9642,jivey,53.86415348367552,toras,94.5621003029283
9643,cerci,53.85849882194547,tolas,91.262739818243
9644,karat,53.85769101312689,pones,95.40087512622013
9645,grebo,53.856075395489725,tails,89.76910131268932
9646,nival,53.85553685627735,tores,100.07377987209692
9647,sheen,53.855267586671154,moria,71.82039717266913
9648,addas,53.85365196903399,porey,78.05021878155503
9649,bahut,53.853382699427804,lores,99.17334230898686
9650,telly,53.848266576910135,ioras,92.99710535173341
9651,cuish,53.84503534163582,pareo,83.920565466173
