Rank,Word,Score,Bonus Score,Pos1 Overall Freq,Pos1 Positional Freq,Pos2 Overall Freq,Pos2 Positional Freq,Pos3 Overall Freq,Pos3 Positional Freq,Pos4 Overall Freq,Pos4 Positional Freq,Pos5 Overall Freq,Pos5 Positional Freq
6002,lived,2.430280144477295,23.41473762945433,0.572734829592685,0.5344970906068163,0.10390689941812137,1.0,0.30423940149625933,0.23204419889502761,0.6589403973509934,0.15737704918032788,1.0,0.27790973871733965
6003,gaids,2.430197864449126,23.411514689790096,0.23524522028262676,0.7880299251870324,0.5344970906068163,0.30423940149625933,0.5328345802161264,0.30939226519337015,1.0,0.8688524590163934,0.2120253164556962,0.0831353919239905
6004,larum,2.4301953679243398,23.480237623251032,0.572734829592685,0.7880299251870324,0.7231920199501247,0.3649210307564422,0.24023275145469658,0.23204419889502761,1.0,0.5311475409836065,0.25316455696202533,0.09738717339667459
6005,tabos,2.430189231162996,23.470738146023084,0.5835411471321695,0.7880299251870324,0.21030756442227763,0.6034912718204489,0.5328345802161264,0.40331491712707185,1.0,0.18032786885245902,0.41139240506329117,0.0831353919239905
6006,saxes,2.4294618173109233,20.75752203738534,0.5328345802161264,0.7880299251870324,0.00831255195344971,1.0,0.5328345802161264,1.0,1.0,0.036065573770491806,1.0,0.0831353919239905
6007,sazes,2.429357978547177,20.80531367929463,0.5328345802161264,0.7880299251870324,0.010806317539484621,1.0,0.5328345802161264,1.0,1.0,0.03278688524590164,1.0,0.0831353919239905
6008,layin,2.429293771423257,23.481955272836704,0.572734829592685,0.7880299251870324,0.33000831255195345,0.5344970906068163,0.4538653366583541,0.23204419889502761,1.0,0.09180327868852459,0.4936708860759494,0.30641330166270786
6009,tabis,2.429267747951194,23.44992600807407,0.5835411471321695,0.7880299251870324,0.21030756442227763,0.5344970906068163,0.5328345802161264,0.40331491712707185,1.0,0.18032786885245902,0.4936708860759494,0.0831353919239905
6010,larks,2.429222973487239,19.520735836043805,0.572734829592685,0.7880299251870324,0.7231920199501247,0.15211970074812967,0.5328345802161264,0.23204419889502761,1.0,0.5311475409836065,0.16772151898734178,0.0831353919239905
6011,widen,2.4290757078257426,23.3577304286485,0.13881961762261014,0.5344970906068163,0.30423940149625933,1.0,0.4538653366583541,0.21823204419889503,0.6589403973509934,0.24262295081967214,1.0,0.30641330166270786
6012,seism,2.42906550545539,20.34538309983138,0.5328345802161264,1.0,0.5344970906068163,0.5328345802161264,0.24023275145469658,1.0,0.7913907284768212,0.8688524590163934,0.5348101265822784,0.09738717339667459
6013,fauts,2.429043601992766,23.368794794309714,0.16791354945968412,0.7880299251870324,0.3649210307564422,0.5835411471321695,0.5328345802161264,0.36464088397790057,1.0,0.5377049180327869,0.43354430379746833,0.0831353919239905
6014,musar,2.42896947644176,23.370329473002013,0.24023275145469658,0.3649210307564422,0.5328345802161264,0.7880299251870324,0.7231920199501247,0.287292817679558,0.6059602649006622,0.25901639344262295,0.5063291139240507,0.501187648456057
6015,scrab,2.42889737687881,19.79335799173442,0.5328345802161264,0.372402327514547,0.7231920199501247,0.7880299251870324,0.21030756442227763,1.0,0.12582781456953643,0.5311475409836065,0.5063291139240507,0.023752969121140142
6016,avers,2.428897163138963,23.73896249765573,0.7880299251870324,0.10390689941812137,1.0,0.7231920199501247,0.5328345802161264,0.3784530386740331,0.04304635761589404,0.5770491803278689,0.46835443037974683,0.0831353919239905
6017,buras,2.42889032342297,23.46223604208434,0.21030756442227763,0.3649210307564422,0.7231920199501247,0.7880299251870324,0.5328345802161264,0.4696132596685083,0.6059602649006622,0.5311475409836065,0.5063291139240507,0.0831353919239905
6018,viola,2.4288780102995045,23.403019374525606,0.10390689941812137,0.5344970906068163,0.6034912718204489,0.572734829592685,0.7880299251870324,0.11049723756906077,0.6589403973509934,0.7934426229508197,0.5063291139240507,0.14726840855106887
6019,gadje,2.4285398480371243,25.712221720504065,0.23524522028262676,0.7880299251870324,0.30423940149625933,0.0,1.0,0.30939226519337015,1.0,0.24262295081967214,0.0,1.0
6020,flawy,2.4285078544513032,19.393960514356053,0.16791354945968412,0.572734829592685,0.7880299251870324,0.13881961762261014,0.33000831255195345,0.36464088397790057,0.6556291390728477,1.0,0.07278481012658228,0.8622327790973872
6021,twain,2.4284265931103723,23.378206536277464,0.5835411471321695,0.13881961762261014,0.7880299251870324,0.5344970906068163,0.4538653366583541,0.40331491712707185,0.1390728476821192,1.0,0.4936708860759494,0.30641330166270786
6022,guiro,2.4283187529453545,23.33047875096603,0.23524522028262676,0.3649210307564422,0.5344970906068163,0.7231920199501247,0.6034912718204489,0.30939226519337015,0.6059602649006622,0.8688524590163934,0.46835443037974683,0.13539192399049882
6023,nerds,2.4280019694746926,19.584234370846428,0.4538653366583541,1.0,0.7231920199501247,0.30423940149625933,0.5328345802161264,0.09392265193370165,0.7913907284768212,0.5311475409836065,0.2120253164556962,0.0831353919239905
6024,focal,2.4279550073857656,23.3607686094254,0.16791354945968412,0.6034912718204489,0.372402327514547,0.7880299251870324,0.572734829592685,0.36464088397790057,0.9172185430463576,0.18032786885245902,0.5063291139240507,0.3657957244655582
6025,swayl,2.42794990394309,20.910425452549866,0.5328345802161264,0.13881961762261014,0.7880299251870324,0.33000831255195345,0.572734829592685,1.0,0.1390728476821192,1.0,0.0031645569620253164,0.3657957244655582
6026,toshy,2.4278474513014325,19.438325552682254,0.5835411471321695,0.6034912718204489,0.5328345802161264,0.29925187032418954,0.33000831255195345,0.40331491712707185,0.9172185430463576,0.25901639344262295,0.08227848101265822,0.8622327790973872
6027,neigh,2.4276952804285257,23.37370963716819,0.4538653366583541,1.0,0.5344970906068163,0.23524522028262676,0.29925187032418954,0.09392265193370165,0.7913907284768212,0.8688524590163934,0.23417721518987342,0.32304038004750596
6028,eaves,2.427628351811631,20.53430123056158,1.0,0.7880299251870324,0.10390689941812137,1.0,0.5328345802161264,0.19060773480662985,1.0,0.15737704918032788,1.0,0.0831353919239905
6029,birls,2.4275859133664337,19.348139629059645,0.21030756442227763,0.5344970906068163,0.7231920199501247,0.572734829592685,0.5328345802161264,0.4696132596685083,0.6589403973509934,0.5311475409836065,0.5063291139240507,0.0831353919239905
6030,brock,2.4275492413395443,19.279689868180764,0.21030756442227763,0.7231920199501247,0.6034912718204489,0.372402327514547,0.15211970074812967,0.4696132596685083,0.8774834437086093,0.7934426229508197,0.46835443037974683,0.2660332541567696
6031,blaud,2.427470525789407,23.291323548031794,0.21030756442227763,0.572734829592685,0.7880299251870324,0.3649210307564422,0.30423940149625933,0.4696132596685083,0.6556291390728477,1.0,0.25316455696202533,0.27790973871733965
6032,mandy,2.4273602987011698,19.36948627530161,0.24023275145469658,0.7880299251870324,0.4538653366583541,0.30423940149625933,0.33000831255195345,0.287292817679558,1.0,0.4459016393442623,0.2120253164556962,0.8622327790973872
6033,lepak,2.427348525128319,23.400627228524666,0.572734829592685,1.0,0.2809642560266002,0.7880299251870324,0.15211970074812967,0.23204419889502761,0.7913907284768212,0.18360655737704917,0.5063291139240507,0.2660332541567696
6034,kente,2.42724850040969,20.539803242822977,0.15211970074812967,1.0,0.4538653366583541,0.5835411471321695,1.0,0.04696132596685083,0.7913907284768212,0.4459016393442623,0.43354430379746833,1.0
6035,shock,2.427167905185704,19.289554590603807,0.5328345802161264,0.29925187032418954,0.6034912718204489,0.372402327514547,0.15211970074812967,1.0,0.47019867549668876,0.7934426229508197,0.46835443037974683,0.2660332541567696
6036,sowth,2.4269628659162885,19.40166887645603,0.5328345802161264,0.6034912718204489,0.13881961762261014,0.5835411471321695,0.29925187032418954,1.0,0.9172185430463576,0.08196721311475409,0.43354430379746833,0.32304038004750596
6037,gaudy,2.426954015101531,23.276004230473724,0.23524522028262676,0.7880299251870324,0.3649210307564422,0.30423940149625933,0.33000831255195345,0.30939226519337015,1.0,0.5377049180327869,0.2120253164556962,0.8622327790973872
6038,trets,2.426953489254285,16.44360509458817,0.5835411471321695,0.7231920199501247,1.0,0.5835411471321695,0.5328345802161264,0.40331491712707185,0.8774834437086093,0.5770491803278689,0.43354430379746833,0.0831353919239905
6039,hants,2.426843372409432,19.488536699556175,0.29925187032418954,0.7880299251870324,0.4538653366583541,0.5835411471321695,0.5328345802161264,0.18232044198895028,1.0,0.4459016393442623,0.43354430379746833,0.0831353919239905
6040,meles,2.426780202634374,20.52498720575308,0.24023275145469658,1.0,0.572734829592685,1.0,0.5328345802161264,0.287292817679558,0.7913907284768212,0.3639344262295082,1.0,0.0831353919239905
6041,tynde,2.42676997613178,19.505681506447136,0.5835411471321695,0.33000831255195345,0.4538653366583541,0.30423940149625933,1.0,0.40331491712707185,0.06622516556291391,0.4459016393442623,0.2120253164556962,1.0
6042,reups,2.426705515607475,23.480469732172406,0.7231920199501247,1.0,0.3649210307564422,0.2809642560266002,0.5328345802161264,0.281767955801105,0.7913907284768212,0.5377049180327869,0.1518987341772152,0.0831353919239905
6043,pirls,2.4266680882239493,19.36194252094882,0.2809642560266002,0.5344970906068163,0.7231920199501247,0.572734829592685,0.5328345802161264,0.3812154696132597,0.6589403973509934,0.5311475409836065,0.5063291139240507,0.0831353919239905
6044,plaud,2.4265527006469227,23.292637520981742,0.2809642560266002,0.572734829592685,0.7880299251870324,0.3649210307564422,0.30423940149625933,0.3812154696132597,0.6556291390728477,1.0,0.25316455696202533,0.27790973871733965
6045,sonsy,2.426489969157627,16.24093514427672,0.5328345802161264,0.6034912718204489,0.4538653366583541,0.5328345802161264,0.33000831255195345,1.0,0.9172185430463576,0.4459016393442623,0.5348101265822784,0.8622327790973872
6046,berms,2.426478260069743,19.447440139119575,0.21030756442227763,1.0,0.7231920199501247,0.24023275145469658,0.5328345802161264,0.4696132596685083,0.7913907284768212,0.5311475409836065,0.2088607594936709,0.0831353919239905
6047,moved,2.426437845184852,23.3951326658833,0.24023275145469658,0.6034912718204489,0.10390689941812137,1.0,0.30423940149625933,0.287292817679558,0.9172185430463576,0.15737704918032788,1.0,0.27790973871733965
6048,fetes,2.4262793361820227,20.46105167704537,0.16791354945968412,1.0,0.5835411471321695,1.0,0.5328345802161264,0.36464088397790057,0.7913907284768212,0.36065573770491804,1.0,0.0831353919239905
6049,degas,2.42620806822305,23.480207945504418,0.30423940149625933,1.0,0.23524522028262676,0.7880299251870324,0.5328345802161264,0.2983425414364641,0.7913907284768212,0.21639344262295082,0.5063291139240507,0.0831353919239905
6050,negro,2.426140546623029,23.494885719965826,0.4538653366583541,1.0,0.23524522028262676,0.7231920199501247,0.6034912718204489,0.09392265193370165,0.7913907284768212,0.21639344262295082,0.46835443037974683,0.13539192399049882
6051,bravi,2.4260799546108105,23.764277303811497,0.21030756442227763,0.7231920199501247,0.7880299251870324,0.10390689941812137,0.5344970906068163,0.4696132596685083,0.8774834437086093,1.0,0.1360759493670886,0.023752969121140142
6052,eldin,2.4259599676917762,23.400452686926357,1.0,0.572734829592685,0.30423940149625933,0.5344970906068163,0.4538653366583541,0.19060773480662985,0.6556291390728477,0.24262295081967214,0.4936708860759494,0.30641330166270786
6053,giust,2.4258116260022717,23.284556076718957,0.23524522028262676,0.5344970906068163,0.3649210307564422,0.5328345802161264,0.5835411471321695,0.30939226519337015,0.6589403973509934,0.5377049180327869,0.5348101265822784,0.5985748218527316
6054,smirk,2.425682327341511,19.326093374049787,0.5328345802161264,0.24023275145469658,0.5344970906068163,0.7231920199501247,0.15211970074812967,1.0,0.11920529801324503,0.8688524590163934,0.46835443037974683,0.2660332541567696
6055,perms,2.4255604349272586,19.464311921400157,0.2809642560266002,1.0,0.7231920199501247,0.24023275145469658,0.5328345802161264,0.3812154696132597,0.7913907284768212,0.5311475409836065,0.2088607594936709,0.0831353919239905
6056,shewn,2.4255249580779354,19.425377391132713,0.5328345802161264,0.29925187032418954,1.0,0.13881961762261014,0.4538653366583541,1.0,0.47019867549668876,0.5770491803278689,0.07278481012658228,0.30641330166270786
6057,ochre,2.4255084772615962,24.0100624260438,0.6034912718204489,0.372402327514547,0.29925187032418954,0.7231920199501247,1.0,0.10497237569060773,0.12582781456953643,0.02622950819672131,0.46835443037974683,1.0
6058,crown,2.425433010680397,19.429316839749692,0.372402327514547,0.7231920199501247,0.6034912718204489,0.13881961762261014,0.4538653366583541,0.5386740331491713,0.8774834437086093,0.7934426229508197,0.07278481012658228,0.30641330166270786
6059,rejas,2.4253623441731222,25.086567673496855,0.7231920199501247,1.0,0.0,0.7880299251870324,0.5328345802161264,0.281767955801105,0.7913907284768212,0.006557377049180328,0.5063291139240507,0.0831353919239905
6060,aborn,2.425246819223637,23.563621124220063,0.7880299251870324,0.21030756442227763,0.6034912718204489,0.7231920199501247,0.4538653366583541,0.3784530386740331,0.046357615894039736,0.7934426229508197,0.46835443037974683,0.30641330166270786
6061,unmet,2.425239853117209,23.454810265909817,0.3649210307564422,0.4538653366583541,0.24023275145469658,1.0,0.5835411471321695,0.08287292817679558,0.2814569536423841,0.19672131147540983,1.0,0.5985748218527316
6062,aboil,2.424957324523273,23.549538015177003,0.7880299251870324,0.21030756442227763,0.6034912718204489,0.5344970906068163,0.572734829592685,0.3784530386740331,0.046357615894039736,0.7934426229508197,0.4936708860759494,0.3657957244655582
6063,snell,2.42488183613903,16.298809995117836,0.5328345802161264,0.4538653366583541,1.0,0.572734829592685,0.572734829592685,1.0,0.2814569536423841,0.5770491803278689,0.5063291139240507,0.3657957244655582
6064,pened,2.424875856067925,20.37626578758838,0.2809642560266002,1.0,0.4538653366583541,1.0,0.30423940149625933,0.3812154696132597,0.7913907284768212,0.4459016393442623,1.0,0.27790973871733965
6065,valve,2.424850339845235,20.438974980114025,0.10390689941812137,0.7880299251870324,0.572734829592685,0.10390689941812137,1.0,0.11049723756906077,1.0,0.3639344262295082,0.1360759493670886,1.0
6066,rawin,2.4248409050082484,23.52320497873144,0.7231920199501247,0.7880299251870324,0.13881961762261014,0.5344970906068163,0.4538653366583541,0.281767955801105,1.0,0.08196721311475409,0.4936708860759494,0.30641330166270786
6067,shell,2.4247782044896766,16.305374302833254,0.5328345802161264,0.29925187032418954,1.0,0.572734829592685,0.572734829592685,1.0,0.47019867549668876,0.5770491803278689,0.5063291139240507,0.3657957244655582
6068,altar,2.4247511267927058,20.398630791399302,0.7880299251870324,0.572734829592685,0.5835411471321695,0.7880299251870324,0.7231920199501247,0.3784530386740331,0.6556291390728477,0.36065573770491804,0.5063291139240507,0.501187648456057
6069,momie,2.4246201416783064,20.31601463105845,0.24023275145469658,0.6034912718204489,0.24023275145469658,0.5344970906068163,1.0,0.287292817679558,0.9172185430463576,0.19672131147540983,0.4936708860759494,1.0
6070,renew,2.424411619224305,20.620014600039184,0.7231920199501247,1.0,0.4538653366583541,1.0,0.13881961762261014,0.281767955801105,0.7913907284768212,0.4459016393442623,1.0,0.03800475059382423
6071,blond,2.424347878302846,19.29231966857963,0.21030756442227763,0.572734829592685,0.6034912718204489,0.4538653366583541,0.30423940149625933,0.4696132596685083,0.6556291390728477,0.7934426229508197,0.569620253164557,0.27790973871733965
6072,greps,2.4242613989604873,19.474344958493628,0.23524522028262676,0.7231920199501247,1.0,0.2809642560266002,0.5328345802161264,0.30939226519337015,0.8774834437086093,0.5770491803278689,0.1518987341772152,0.0831353919239905
6073,spurn,2.424204072802833,19.305036677511016,0.5328345802161264,0.2809642560266002,0.3649210307564422,0.7231920199501247,0.4538653366583541,1.0,0.19536423841059603,0.5377049180327869,0.46835443037974683,0.30641330166270786
6074,otter,2.4239910652917787,20.512014804218133,0.6034912718204489,0.5835411471321695,0.5835411471321695,1.0,0.7231920199501247,0.10497237569060773,0.24834437086092714,0.36065573770491804,1.0,0.501187648456057
6075,knelt,2.4239106858434845,19.497146234211748,0.15211970074812967,0.4538653366583541,1.0,0.572734829592685,0.5835411471321695,0.04696132596685083,0.2814569536423841,0.5770491803278689,0.5063291139240507,0.5985748218527316
6076,sulky,2.42387219477264,19.266697063302765,0.5328345802161264,0.3649210307564422,0.572734829592685,0.15211970074812967,0.33000831255195345,1.0,0.6059602649006622,0.3639344262295082,0.16772151898734178,0.8622327790973872
6077,newly,2.423614571980103,19.50652242819806,0.4538653366583541,1.0,0.13881961762261014,0.572734829592685,0.33000831255195345,0.09392265193370165,0.7913907284768212,0.08196721311475409,0.5063291139240507,0.8622327790973872
6078,trows,2.423605783834497,19.53427514117341,0.5835411471321695,0.7231920199501247,0.6034912718204489,0.13881961762261014,0.5328345802161264,0.40331491712707185,0.8774834437086093,0.7934426229508197,0.07278481012658228,0.0831353919239905
6079,brick,2.4235368679015545,19.287169988233984,0.21030756442227763,0.7231920199501247,0.5344970906068163,0.372402327514547,0.15211970074812967,0.4696132596685083,0.8774834437086093,0.8688524590163934,0.46835443037974683,0.2660332541567696
6080,friar,2.423536114435386,20.301824689536268,0.16791354945968412,0.7231920199501247,0.5344970906068163,0.7880299251870324,0.7231920199501247,0.36464088397790057,0.8774834437086093,0.8688524590163934,0.5063291139240507,0.501187648456057
6081,clems,2.4235192956133274,19.41117709509345,0.372402327514547,0.572734829592685,1.0,0.24023275145469658,0.5328345802161264,0.5386740331491713,0.6556291390728477,0.5770491803278689,0.2088607594936709,0.0831353919239905
6082,rangs,2.4234838862784995,19.50133383425951,0.7231920199501247,0.7880299251870324,0.4538653366583541,0.23524522028262676,0.5328345802161264,0.281767955801105,1.0,0.4459016393442623,0.23417721518987342,0.0831353919239905
6083,modal,2.4234671162239554,23.368119462324294,0.24023275145469658,0.6034912718204489,0.30423940149625933,0.7880299251870324,0.572734829592685,0.287292817679558,0.9172185430463576,0.24262295081967214,0.5063291139240507,0.3657957244655582
6084,tromp,2.423466178562121,19.364190409962916,0.5835411471321695,0.7231920199501247,0.6034912718204489,0.24023275145469658,0.2809642560266002,0.40331491712707185,0.8774834437086093,0.7934426229508197,0.2088607594936709,0.13064133016627077
6085,raths,2.423294153444506,19.583448797552297,0.7231920199501247,0.7880299251870324,0.5835411471321695,0.29925187032418954,0.5328345802161264,0.281767955801105,1.0,0.36065573770491804,0.08227848101265822,0.0831353919239905
6086,snick,2.4232591633970677,19.271734019499338,0.5328345802161264,0.4538653366583541,0.5344970906068163,0.372402327514547,0.15211970074812967,1.0,0.2814569536423841,0.8688524590163934,0.46835443037974683,0.2660332541567696
6087,strow,2.4230333305835563,19.62791079137512,0.5328345802161264,0.5835411471321695,0.7231920199501247,0.6034912718204489,0.13881961762261014,1.0,0.24834437086092714,0.5311475409836065,0.41139240506329117,0.03800475059382423
6088,cosec,2.4230146567640087,20.436151317514412,0.372402327514547,0.6034912718204489,0.5328345802161264,1.0,0.372402327514547,0.5386740331491713,0.9172185430463576,0.25901639344262295,1.0,0.07125890736342043
6089,maids,2.4229962552125492,23.444337183619233,0.24023275145469658,0.7880299251870324,0.5344970906068163,0.30423940149625933,0.5328345802161264,0.287292817679558,1.0,0.8688524590163934,0.2120253164556962,0.0831353919239905
6090,boxes,2.422935028410973,23.777520984342722,0.21030756442227763,0.6034912718204489,0.00831255195344971,1.0,0.5328345802161264,0.4696132596685083,0.9172185430463576,0.036065573770491806,1.0,0.0831353919239905
6091,sorts,2.4227270626057904,16.377312499881754,0.5328345802161264,0.6034912718204489,0.7231920199501247,0.5835411471321695,0.5328345802161264,1.0,0.9172185430463576,0.5311475409836065,0.43354430379746833,0.0831353919239905
6092,primo,2.4226193895423718,23.37029582348692,0.2809642560266002,0.7231920199501247,0.5344970906068163,0.24023275145469658,0.6034912718204489,0.3812154696132597,0.8774834437086093,0.8688524590163934,0.2088607594936709,0.13539192399049882
6093,prick,2.42261904275907,19.291170461071243,0.2809642560266002,0.7231920199501247,0.5344970906068163,0.372402327514547,0.15211970074812967,0.3812154696132597,0.8774834437086093,0.8688524590163934,0.46835443037974683,0.2660332541567696
6094,elvan,2.42255569736186,23.419977475615454,1.0,0.572734829592685,0.10390689941812137,0.7880299251870324,0.4538653366583541,0.19060773480662985,0.6556291390728477,0.15737704918032788,0.5063291139240507,0.30641330166270786
6095,herye,2.422459182339579,21.959387964592835,0.29925187032418954,1.0,0.7231920199501247,0.33000831255195345,1.0,0.18232044198895028,0.7913907284768212,0.5311475409836065,0.0031645569620253164,1.0
6096,shiva,2.4222641727578154,23.368449049966138,0.5328345802161264,0.29925187032418954,0.5344970906068163,0.10390689941812137,0.7880299251870324,1.0,0.47019867549668876,0.8688524590163934,0.1360759493670886,0.14726840855106887
6097,grabs,2.4221192298277403,19.555410096413205,0.23524522028262676,0.7231920199501247,0.7880299251870324,0.21030756442227763,0.5328345802161264,0.30939226519337015,0.8774834437086093,1.0,0.06962025316455696,0.0831353919239905
6098,poxes,2.4220172032684886,23.77925190568122,0.2809642560266002,0.6034912718204489,0.00831255195344971,1.0,0.5328345802161264,0.3812154696132597,0.9172185430463576,0.036065573770491806,1.0,0.0831353919239905
6099,rhody,2.4219508892894,19.27099332550002,0.7231920199501247,0.29925187032418954,0.6034912718204489,0.30423940149625933,0.33000831255195345,0.281767955801105,0.47019867549668876,0.7934426229508197,0.2120253164556962,0.8622327790973872
6100,daiko,2.4219463639660916,23.339702741466112,0.30423940149625933,0.7880299251870324,0.5344970906068163,0.15211970074812967,0.6034912718204489,0.2983425414364641,1.0,0.8688524590163934,0.16772151898734178,0.13539192399049882
6101,methy,2.421901489591759,19.42827987817766,0.24023275145469658,1.0,0.5835411471321695,0.29925187032418954,0.33000831255195345,0.287292817679558,0.7913907284768212,0.36065573770491804,0.08227848101265822,0.8622327790973872
6102,berko,2.421880043765589,23.410848666584897,0.21030756442227763,1.0,0.7231920199501247,0.15211970074812967,0.6034912718204489,0.4696132596685083,0.7913907284768212,0.5311475409836065,0.16772151898734178,0.13539192399049882
6103,cords,2.4218781520500983,19.4192752499106,0.372402327514547,0.6034912718204489,0.7231920199501247,0.30423940149625933,0.5328345802161264,0.5386740331491713,0.9172185430463576,0.5311475409836065,0.2120253164556962,0.0831353919239905
6104,dosai,2.4217975505664615,23.753901912739785,0.30423940149625933,0.6034912718204489,0.5328345802161264,0.7880299251870324,0.5344970906068163,0.2983425414364641,0.9172185430463576,0.25901639344262295,0.5063291139240507,0.023752969121140142
6105,hokes,2.4216665605382977,23.85196649818333,0.29925187032418954,0.6034912718204489,0.15211970074812967,1.0,0.5328345802161264,0.18232044198895028,0.9172185430463576,0.036065573770491806,1.0,0.0831353919239905
6106,yetis,2.421197638428598,24.184419697809023,0.33000831255195345,1.0,0.5835411471321695,0.5344970906068163,0.5328345802161264,0.008287292817679558,0.7913907284768212,0.36065573770491804,0.4936708860759494,0.0831353919239905
6107,texas,2.42110108881892,23.792967696747688,0.5835411471321695,1.0,0.00831255195344971,0.7880299251870324,0.5328345802161264,0.40331491712707185,0.7913907284768212,0.036065573770491806,0.5063291139240507,0.0831353919239905
6108,pebas,2.420754336974382,23.47882267136296,0.2809642560266002,1.0,0.21030756442227763,0.7880299251870324,0.5328345802161264,0.3812154696132597,0.7913907284768212,0.18032786885245902,0.5063291139240507,0.0831353919239905
6109,adept,2.420736392230446,23.535265047509736,0.7880299251870324,0.30423940149625933,1.0,0.2809642560266002,0.5835411471321695,0.3784530386740331,0.059602649006622516,0.5770491803278689,0.1518987341772152,0.5985748218527316
6110,rythe,2.4207136455138585,19.604177489747986,0.7231920199501247,0.33000831255195345,0.5835411471321695,0.29925187032418954,1.0,0.281767955801105,0.06622516556291391,0.36065573770491804,0.08227848101265822,1.0
6111,ormer,2.4206840699587255,20.513146950018342,0.6034912718204489,0.7231920199501247,0.24023275145469658,1.0,0.7231920199501247,0.10497237569060773,0.8774834437086093,0.19672131147540983,1.0,0.501187648456057
6112,yield,2.4206458742483123,24.046367298414825,0.33000831255195345,0.5344970906068163,1.0,0.572734829592685,0.30423940149625933,0.008287292817679558,0.6589403973509934,0.5770491803278689,0.5063291139240507,0.27790973871733965
6113,merry,2.420353992244234,16.327673913421194,0.24023275145469658,1.0,0.7231920199501247,0.7231920199501247,0.33000831255195345,0.287292817679558,0.7913907284768212,0.5311475409836065,0.46835443037974683,0.8622327790973872
6114,blind,2.4203355048648563,19.302414167717814,0.21030756442227763,0.572734829592685,0.5344970906068163,0.4538653366583541,0.30423940149625933,0.4696132596685083,0.6556291390728477,0.8688524590163934,0.569620253164557,0.27790973871733965
6115,cling,2.4203141349596544,19.38994272606621,0.372402327514547,0.572734829592685,0.5344970906068163,0.4538653366583541,0.23524522028262676,0.5386740331491713,0.6556291390728477,0.8688524590163934,0.569620253164557,0.09501187648456057
6116,juste,2.420180246606028,23.549757379350854,0.0,0.3649210307564422,0.5328345802161264,0.5835411471321695,1.0,0.04696132596685083,0.6059602649006622,0.25901639344262295,0.43354430379746833,1.0
6117,tenty,2.4201050751596167,16.32224918894274,0.5835411471321695,1.0,0.4538653366583541,0.5835411471321695,0.33000831255195345,0.40331491712707185,0.7913907284768212,0.4459016393442623,0.43354430379746833,0.8622327790973872
6118,lubes,2.4200993788006047,23.494280771725947,0.572734829592685,0.3649210307564422,0.21030756442227763,1.0,0.5328345802161264,0.23204419889502761,0.6059602649006622,0.18032786885245902,1.0,0.0831353919239905
6119,munge,2.419844758235126,23.316514610218004,0.24023275145469658,0.3649210307564422,0.4538653366583541,0.23524522028262676,1.0,0.287292817679558,0.6059602649006622,0.4459016393442623,0.23417721518987342,1.0
6120,ralph,2.4195837689092485,19.41065074412489,0.7231920199501247,0.7880299251870324,0.572734829592685,0.2809642560266002,0.29925187032418954,0.281767955801105,1.0,0.3639344262295082,0.1518987341772152,0.32304038004750596
6121,davit,2.4194023394576822,23.312123675162766,0.30423940149625933,0.7880299251870324,0.10390689941812137,0.5344970906068163,0.5835411471321695,0.2983425414364641,1.0,0.15737704918032788,0.4936708860759494,0.5985748218527316
6122,lefte,2.4193547294932625,20.49301765799028,0.572734829592685,1.0,0.16791354945968412,0.5835411471321695,1.0,0.23204419889502761,0.7913907284768212,0.07868852459016394,0.43354430379746833,1.0
6123,swerf,2.419254368523363,19.51096016404307,0.5328345802161264,0.13881961762261014,1.0,0.7231920199501247,0.16791354945968412,1.0,0.1390728476821192,0.5770491803278689,0.46835443037974683,0.05938242280285035
6124,batch,2.4191917725294245,19.323825363835486,0.21030756442227763,0.7880299251870324,0.5835411471321695,0.372402327514547,0.29925187032418954,0.4696132596685083,1.0,0.36065573770491804,0.46835443037974683,0.32304038004750596
6125,reeky,2.4189989914983503,20.375867345309903,0.7231920199501247,1.0,1.0,0.15211970074812967,0.33000831255195345,0.281767955801105,0.7913907284768212,0.5770491803278689,0.16772151898734178,0.8622327790973872
6126,fauns,2.418956083447357,23.360840761070023,0.16791354945968412,0.7880299251870324,0.3649210307564422,0.4538653366583541,0.5328345802161264,0.36464088397790057,1.0,0.5377049180327869,0.569620253164557,0.0831353919239905
6127,where,2.4189203780247484,20.403849752892956,0.13881961762261014,0.29925187032418954,1.0,0.7231920199501247,1.0,0.21823204419889503,0.47019867549668876,0.5770491803278689,0.46835443037974683,1.0
6128,inlay,2.4183394064324713,23.454424747303385,0.5344970906068163,0.4538653366583541,0.572734829592685,0.7880299251870324,0.33000831255195345,0.0856353591160221,0.2814569536423841,0.3639344262295082,0.5063291139240507,0.8622327790973872
6129,patch,2.4182739473869397,19.336266975580422,0.2809642560266002,0.7880299251870324,0.5835411471321695,0.372402327514547,0.29925187032418954,0.3812154696132597,1.0,0.36065573770491804,0.46835443037974683,0.32304038004750596
6130,neoza,2.4182499649159164,23.582144321976365,0.4538653366583541,1.0,0.6034912718204489,0.010806317539484621,0.7880299251870324,0.09392265193370165,0.7913907284768212,0.7934426229508197,0.056962025316455694,0.14726840855106887
6131,celly,2.4181417921183472,16.277932987808416,0.372402327514547,1.0,0.572734829592685,0.572734829592685,0.33000831255195345,0.5386740331491713,0.7913907284768212,0.3639344262295082,0.5063291139240507,0.8622327790973872
